pixel,gal_lon,gal_lat,weight,str_used
3222,244.9349,38.491283,0.76037973,1
3223,247.72652,39.37765,0.82658666,1
3224,236.64516,37.99663,0.09798065,1
3225,240.63719,39.612022,0.3426668,1
3226,235.03276,39.919235,0.15642287,1
3227,238.95433,41.678143,0.45225218,1
3228,243.29852,40.716015,0.99793404,1
3229,246.62206,41.28228,0.69741404,1
3230,241.59871,42.69568,0.921979,1
3231,245.32841,43.57004,0.8036461,1
3232,220.74115,34.6099,0.31330958,1
3233,223.6669,36.49003,0.41687807,1
3234,218.91309,35.130764,0.2531206,1
3235,222.0226,38.072678,0.34476122,1
3236,226.57501,38.04918,0.59114075,1
3237,229.7657,39.926342,0.753616,1
3238,224.89272,39.96755,0.6933296,1
3239,227.50189,41.84732,0.7141077,1
3240,217.13461,36.891003,0.46867043,1
3241,220.21489,39.214832,0.31975424,1
3242,215.05003,38.64103,0.3413755,1
3243,217.85538,40.741817,0.3905053,1
3244,222.7638,41.393135,0.49820867,1
3245,225.43616,43.198425,0.4689825,1
3246,220.76718,42.740807,0.68809503,1
3247,223.40237,44.956448,0.79894924,1
3248,232.88899,41.814735,0.13306148,1
3249,237.26329,43.48899,0.463123,1
3250,231.13669,43.72955,0.10414557,1
3251,235.37967,45.76679,0.41395453,1
3252,240.0234,44.752792,1.0175955,1
3253,243.63896,45.99159,0.8292931,1
3254,238.19514,46.70523,1.0283331,1
3255,241.5629,48.211075,0.79793465,1
3256,229.29279,45.52067,0.14684825,1
3257,233.18443,47.520245,0.52025414,1
3258,227.24167,47.276917,0.13787854,1
3259,231.1084,49.288494,0.5151431,1
3260,236.25182,48.8237,1.1822383,1
3261,239.47829,50.39257,0.89869714,1
3262,233.80112,50.674725,1.0991087,1
3263,237.22408,52.506542,0.9178988,1
3264,252.2372,37.838467,0.91587687,1
3265,255.43605,38.820755,0.7705344,1
3266,251.45847,40.042717,1.0052414,1
3267,254.1102,41.394955,0.48079202,1
3268,258.63385,39.06602,0.7895277,1
3269,261.58026,39.298912,0.8051268,1
3270,257.6225,41.599293,0.84350324,1
3271,260.92828,42.01229,0.7208518,1
3272,250.14748,42.60377,1.052301,1
3273,253.36874,43.207085,0.56266177,1
3274,248.5369,45.009743,1.016688,1
3275,251.7301,45.560726,0.3964367,1
3276,256.71884,44.103004,0.8848946,1
3277,259.95374,44.698456,0.92337996,1
3278,255.33154,46.546894,0.8148545,1
3279,259.06088,47.240086,0.7534202,1
3280,265.0496,39.794277,0.9387251,1
3281,268.45572,40.3983,0.6206448,1
3282,264.7092,42.252335,0.814629,1
3283,267.84616,43.10265,0.3850963,1
3284,271.42932,40.323402,0.70365083,1
3285,274.6257,40.450962,0.8102108,1
3286,270.74237,43.104355,0.76621014,1
3287,274.5581,43.07161,0.85856366,1
3288,263.95425,44.756123,0.9698784,1
3289,267.63803,45.63291,0.48345253,1
3290,263.03522,47.40415,1.0013624,1
3291,267.41528,48.06797,0.4346759,1
3292,270.46,45.545998,0.6923373,1
3293,274.70367,45.852947,0.7129351,1
3294,270.41458,48.44096,0.6239879,1
3295,274.46735,48.281662,0.6326976,1
3296,247.09502,47.28505,0.9187328,1
3297,250.74585,48.08785,0.5833702,1
3298,245.44266,49.444736,1.0822624,1
3299,248.97273,50.682224,0.5066243,1
3300,254.08568,48.73631,0.7973994,1
3301,258.0931,49.23243,0.7109939,1
3302,253.16743,51.17661,0.93692446,1
3303,257.02844,51.973145,0.7589012,1
3304,243.7824,51.66806,1.1117122,1
3305,247.69806,52.855087,0.6080606,1
3306,241.68079,53.649467,1.0951087,1
3307,245.65527,54.827724,0.6079261,1
3308,251.97821,53.566757,0.6242938,1
3309,255.96484,54.715546,0.73205,1
3310,249.93414,55.836555,1.168936,1
3311,254.03459,56.970448,0.7844186,1
3312,261.89795,49.979958,0.6758258,1
3313,266.87225,50.324776,0.47863227,1
3314,261.12558,52.433876,0.80725646,1
3315,266.13232,52.74407,0.49548438,1
3316,269.92636,51.204597,0.60919845,1
3317,274.20895,50.948338,0.8846983,1
3318,269.59402,53.620255,0.49670255,1
3319,273.77237,53.499557,0.90154135,1
3320,260.1078,55.2832,0.8136465,1
3321,265.7053,55.549606,0.47739354,1
3322,259.1445,57.747444,0.80584073,1
3323,264.42682,58.29751,0.5544619,1
3324,268.96936,55.939888,0.41322777,1
3325,274.08737,56.174583,1.0206866,1
3326,268.27417,58.63735,0.4919028,1
3327,273.78415,58.851982,1.0401953,1
3328,277.41107,16.644745,0.7759411,1
3329,279.70822,16.71711,1.0483834,1
3330,277.41913,19.894999,0.95895404,1
3331,279.7865,19.955397,1.0825766,1
3332,281.81354,16.869318,0.9893485,1
3333,283.88446,16.722374,0.8442461,1
3334,282.14853,20.10709,0.85631657,1
3335,284.36386,19.969145,0.884508,1
3336,277.55807,23.095955,1.0963732,1
3337,279.95615,22.880785,0.8556693,1
3338,277.70218,26.01365,0.91004044,1
3339,280.01202,25.946867,0.9890223,1
3340,282.35605,22.900917,1.0074779,1
3341,284.66556,22.844725,0.9942926,1
3342,282.70438,25.970657,1.3649808,1
3343,285.0912,25.804003,1.2029755,1
3344,286.42737,16.509716,0.9488703,1
3345,288.54752,16.427763,0.8500438,1
3346,286.89288,19.753328,0.9207251,1
3347,288.90787,19.539616,0.9198829,1
3348,290.45084,16.375729,1.1320236,1
3349,292.51862,15.928382,1.2905039,1
3350,291.32602,19.152353,1.2297235,1
3351,293.83435,19.196547,1.4548649,1
3352,287.09357,22.938389,0.80398744,1
3353,289.50256,22.684433,0.97064066,1
3354,287.9028,25.785355,0.8044883,1
3355,289.99948,25.404934,0.8512265,1
3356,291.90884,22.372822,1.2020335,1
3357,294.32394,22.131735,1.5462544,1
3358,292.90564,25.366497,1.3021072,1
3359,295.2542,24.775051,1.5390307,1
3360,277.44107,28.812716,0.793037,1
3361,280.26178,28.927208,0.87490344,1
3362,277.7738,31.953646,0.81894094,1
3363,280.59842,31.613897,0.8392811,1
3364,282.97388,29.09877,0.93998015,1
3365,285.61267,28.73266,1.1565155,1
3366,283.06583,31.841764,0.8977461,1
3367,286.04193,31.611294,1.2345268,1
3368,277.83875,34.770145,0.7543939,1
3369,280.83862,34.729317,0.9629225,1
3370,278.129,37.678204,0.9434379,1
3371,280.97382,37.56456,0.67028296,1
3372,283.67465,34.56764,1.0062122,1
3373,286.41684,34.540775,1.064328,1
3374,283.9175,37.353706,0.9410465,1
3375,286.77942,37.321175,0.84215504,1
3376,288.7491,28.82594,0.64331007,1
3377,290.96594,28.376831,0.9494222,1
3378,289.25992,31.868698,0.5631981,1
3379,291.6163,31.209686,0.78642595,1
3380,293.4443,28.022863,1.1637988,1
3381,296.02786,27.555223,1.3793687,1
3382,294.25293,30.788933,1.0896802,1
3383,296.89972,30.336384,1.169668,1
3384,289.8916,34.170177,0.6950152,1
3385,292.09198,33.86954,0.89863145,1
3386,290.6116,36.95517,0.6753641,1
3387,293.1311,36.280987,0.83004963,1
3388,295.21805,33.707584,0.97322065,1
3389,297.7929,32.753544,0.8361524,1
3390,296.29565,36.096043,0.8909033,1
3391,298.9665,35.060665,1.0315452,1
3392,295.10855,15.762685,0.92451805,1
3393,297.33987,15.804559,1.4020394,1
3394,296.06027,19.029436,0.9412665,1
3395,298.32883,18.588282,1.4106767,1
3396,299.70956,15.519484,1.3088276,1
3397,301.9605,15.204641,1.6164595,1
3398,300.7579,18.35691,1.2870286,1
3399,303.2249,17.894615,1.517789,1
3400,296.9131,22.027737,1.0811274,1
3401,299.41132,21.46607,1.4947565,1
3402,297.7603,24.785343,1.2317452,1
3403,300.5659,24.142693,1.3882523,1
3404,302.05957,21.067572,1.2537893,1
3405,304.41028,20.583855,1.2244619,1
3406,303.0868,23.690434,1.1097977,1
3407,305.8327,23.09552,0.9943571,1
3408,304.16534,14.833098,1.5792453,1
3409,306.96777,14.738994,1.1308539,1
3410,305.62994,17.353172,1.4820656,1
3411,308.24927,17.182814,1.1222304,1
3412,309.27194,14.078032,1.3208975,1
3413,311.8493,13.507091,0.9331062,1
3414,311.06122,16.5708,1.4599353,1
3415,313.36078,15.673113,0.8002133,1
3416,307.10736,19.975409,1.4279603,1
3417,309.86917,19.303139,1.1040219,1
3418,308.66223,22.520231,1.3254021,1
3419,311.13492,21.537073,1.0135735,1
3420,312.5253,18.648703,1.0371258,1
3421,315.3452,17.898392,0.7673394,1
3422,313.8285,20.544092,1.0972266,1
3423,316.8966,19.705359,0.59829074,1
3424,298.67484,27.333183,0.97357166,1
3425,301.5963,26.516111,1.2097806,1
3426,299.52512,29.97688,1.1401037,1
3427,302.88013,29.014868,1.1511924,1
3428,304.43527,26.110601,1.0504583,1
3429,307.00186,25.301798,1.088821,1
3430,305.6358,28.476135,1.0330803,1
3431,308.50455,27.562197,1.0438813,1
3432,300.50067,32.53955,1.0069369,1
3433,304.26135,31.55011,1.0110493,1
3434,302.0319,34.689342,0.9281418,1
3435,305.7034,33.818523,0.8306048,1
3436,306.87982,30.80593,1.1548828,1
3437,309.80447,29.667942,1.1095127,1
3438,308.15195,32.91347,0.8854785,1
3439,311.40704,32.034744,1.2053232,1
3440,309.84024,24.707155,1.0870392,1
3441,312.65598,23.722664,1.0395955,1
3442,311.04483,26.47083,0.98251516,1
3443,314.04138,25.8004,1.0363392,1
3444,315.707,22.360365,1.0494709,1
3445,318.15057,21.560005,0.64399225,1
3446,317.3865,24.578629,0.6615536,1
3447,319.83774,23.274683,0.69425404,1
3448,312.74805,28.618605,1.2875546,1
3449,315.38104,27.734291,0.55394566,1
3450,314.49597,30.86796,1.0555447,1
3451,316.7641,29.472868,0.8780652,1
3452,318.86716,26.214787,0.658835,1
3453,321.60034,25.019535,0.6192347,1
3454,320.3581,27.883715,0.5330331,1
3455,322.9978,26.753647,0.5500322,1
3456,278.1581,40.605274,0.9671942,1
3457,281.53198,40.00308,0.69476324,1
3458,278.22736,43.32389,0.89582896,1
3459,281.4016,42.859386,0.83689535,1
3460,284.37302,40.02682,1.0515087,1
3461,287.26038,40.005394,0.8568276,1
3462,284.8217,42.740944,1.2436401,1
3463,287.91995,42.704327,0.8002913,1
3464,278.4555,45.89116,0.84558386,1
3465,281.97122,45.583427,0.65722346,1
3466,278.42188,48.350048,0.75656855,1
3467,282.23737,48.348087,1.0175723,1
3468,285.1676,45.24934,1.0861263,1
3469,288.3189,45.39742,0.63116395,1
3470,286.00934,47.931763,1.0638536,1
3471,288.92236,47.649384,0.68557376,1
3472,290.95538,39.194813,0.3877836,1
3473,293.94113,38.984535,0.74998134,1
3474,292.0204,41.749672,0.6510754,1
3475,295.10333,41.60397,0.7112929,1
3476,297.19656,38.494057,0.88342196,1
3477,300.40765,37.92875,1.3128145,1
3478,298.12573,40.7962,0.8667484,1
3479,301.43588,40.36927,0.91225874,1
3480,293.08917,44.733784,0.5641165,1
3481,296.0184,43.941925,0.72275084,1
3482,294.16434,47.39072,0.63232,1
3483,297.086,46.506607,0.91406906,1
3484,299.49243,43.402584,1.1127448,1
3485,302.42618,42.697784,0.9744844,1
3486,300.92905,45.86962,1.0840936,1
3487,304.2737,44.84013,1.1746262,1
3488,278.59875,51.066837,1.0326878,1
3489,282.6918,50.971867,0.86640805,1
3490,278.93665,53.66274,1.0055331,1
3491,283.14044,53.556225,0.8538331,1
3492,286.85822,50.66036,1.3709178,1
3493,290.01266,50.33754,0.7136133,1
3494,287.1145,53.246998,1.1534067,1
3495,290.25366,52.797504,0.5308999,1
3496,278.83463,56.213535,0.91729563,1
3497,283.5688,56.186882,0.87162936,1
3498,279.15198,58.880043,1.0328902,1
3499,283.9606,58.636505,1.0499778,1
3500,287.9545,55.733685,1.3675799,1
3501,291.6693,55.39851,0.64385146,1
3502,288.6879,58.35426,1.2286696,1
3503,292.75558,57.941345,0.68406576,1
3504,295.18768,49.744434,0.55159104,1
3505,298.57068,48.996403,0.91634685,1
3506,296.1907,51.82989,0.59367114,1
3507,300.02124,51.32122,0.88241714,1
3508,302.058,48.178604,0.8811327,1
3509,305.88818,47.085236,0.95950633,1
3510,303.76654,50.314297,0.9470123,1
3511,307.6364,49.212128,0.9175395,1
3512,297.26456,54.239067,0.6239482,1
3513,301.20422,53.631737,0.9587156,1
3514,298.76562,56.804268,0.7375793,1
3515,302.54025,55.95225,0.8454525,1
3516,305.1506,52.51,0.9961663,1
3517,309.17218,51.45948,1.0535682,1
3518,307.19968,54.876347,1.1687593,1
3519,310.74146,53.638634,1.1182945,1
3520,303.389,36.96024,0.82233524,1
3521,306.97906,36.06308,0.87490344,1
3522,304.67654,39.672974,1.1326728,1
3523,308.38855,38.188007,0.77460295,1
3524,309.7393,35.13818,1.012413,1
3525,312.9736,34.164387,0.9242583,1
3526,311.41147,37.377262,0.89977026,1
3527,314.44012,35.839878,0.80078375,1
3528,306.1578,42.02492,0.8249186,1
3529,309.72235,40.38925,0.85013205,1
3530,307.51392,43.89055,0.59463555,1
3531,311.51047,42.480446,0.9874375,1
3532,312.8587,39.547333,1.0167801,1
3533,315.94873,37.857765,0.9568452,1
3534,314.5594,41.297195,0.7928203,1
3535,317.94223,39.836353,0.98880976,1
3536,315.99786,32.92674,1.0940214,1
3537,318.61954,31.412277,0.695397,1
3538,317.42242,34.56983,0.79985994,1
3539,320.0543,33.360634,0.6123284,1
3540,321.95032,29.72543,0.572224,1
3541,324.52817,28.168365,0.5227562,1
3542,323.62912,31.339453,0.47919303,1
3543,326.3811,29.86144,0.49075177,1
3544,319.05124,36.36531,0.99399745,1
3545,321.8217,35.02238,0.50591284,1
3546,321.05133,38.38871,1.0231329,1
3547,323.4359,36.708275,0.68158495,1
3548,325.46,32.858967,0.5003434,1
3549,328.00314,31.514915,0.4463689,1
3550,327.27533,34.738575,0.49824166,1
3551,329.4328,33.00568,0.51829696,1
3552,309.03156,45.78726,0.68388456,1
3553,313.32477,44.747387,1.0540085,1
3554,310.88986,48.138485,0.6995662,1
3555,315.09625,46.820877,0.85965025,1
3556,316.06775,43.234478,0.9655517,1
3557,319.68344,42.069576,0.84547263,1
3558,317.94345,45.352406,1.0554631,1
3559,321.87177,43.40502,0.7734464,1
3560,312.81125,50.101955,0.83649725,1
3561,316.7888,48.604618,0.8690288,1
3562,314.77838,52.374523,1.0547394,1
3563,318.96167,50.412815,1.0016043,1
3564,320.25073,47.36166,0.9626555,1
3565,323.47516,45.12498,0.82910204,1
3566,322.43863,49.19854,0.89784163,1
3567,325.82352,47.05352,1.1526585,1
3568,322.8526,40.38719,0.8645213,1
3569,325.5169,38.410778,0.52950877,1
3570,324.7422,41.831726,0.84003687,1
3571,327.17838,40.225716,0.61514175,1
3572,329.47952,36.179127,0.4099045,1
3573,331.5908,34.36619,0.426059,1
3574,331.34988,37.358734,0.37623653,1
3575,333.32877,35.99563,0.44454393,1
3576,326.7674,43.456112,0.96006453,1
3577,329.33258,41.615746,0.5604401,1
3578,328.89645,45.291466,1.0008311,1
3579,331.63217,43.41126,0.90112776,1
3580,333.08878,39.181496,0.52427226,1
3581,334.9208,37.16535,0.3831933,1
3582,335.0347,40.65707,0.41932228,1
3583,337.36044,38.84357,0.53527415,1
3584,212.89708,39.666294,0.34517944,1
3585,215.50992,42.392902,0.39093795,1
3586,210.99123,40.713413,0.4273988,1
3587,213.76723,43.75422,0.42215994,1
3588,218.393,44.369804,0.64226705,1
3589,221.06013,46.65919,0.735457,1
3590,216.14532,46.0744,0.73940116,1
3591,218.81924,48.04728,0.5959506,1
3592,208.71469,42.12756,0.54329205,1
3593,211.21486,44.73377,0.4586467,1
3594,206.2215,43.487038,0.47890177,1
3595,208.6608,46.357983,0.52937275,1
3596,213.82637,47.53296,0.7365015,1
3597,216.70174,49.34236,0.5135089,1
3598,211.02805,48.77835,0.8335676,1
3599,213.85492,50.916286,0.8338966,1
3600,224.58669,48.72672,0.11561538,1
3601,228.92238,51.14994,0.59253675,1
3602,222.28242,50.683094,0.17098154,1
3603,226.31238,53.052143,0.6099419,1
3604,231.55524,52.625782,0.99720085,1
3605,235.09326,54.276226,0.9829444,1
3606,229.28526,54.496758,1.0370356,1
3607,232.78035,55.95671,1.0537465,1
3608,219.47185,51.962784,0.14814869,1
3609,223.34068,54.93251,0.65426534,1
3610,216.8223,53.631824,0.17367192,1
3611,220.37512,56.521297,0.68733114,1
3612,226.64667,56.25741,1.1572227,1
3613,230.32217,57.98167,1.155217,1
3614,223.78069,58.026108,1.2995731,1
3615,227.27518,59.972588,1.1168995,1
3616,203.9785,44.307957,0.3811715,1
3617,205.94202,47.547783,0.32824293,1
3618,201.48799,45.39535,0.49709782,1
3619,203.71315,48.628788,0.47926342,1
3620,208.40157,50.105934,0.6489568,1
3621,210.7932,52.451836,0.48576096,1
3622,205.48547,51.337204,0.70742923,1
3623,207.66159,53.60099,0.517127,1
3624,198.66762,46.77479,0.49867672,1
3625,200.66225,49.781433,0.48762769,1
3626,195.81593,47.81234,0.42335415,1
3627,197.34021,51.089428,0.49865755,1
3628,202.54147,52.596317,0.6348363,1
3629,204.28287,54.90135,0.6247924,1
3630,199.35548,53.550945,0.83386886,1
3631,200.7555,55.971786,0.6475383,1
3632,213.57639,55.045853,0.18375094,1
3633,217.14462,58.0623,0.54736316,1
3634,210.58156,56.557186,0.14639826,1
3635,213.88641,59.392612,0.6536101,1
3636,220.16287,59.651775,1.4307275,1
3637,223.50842,61.82435,1.1671422,1
3638,216.05684,61.184616,1.148221,1
3639,219.58519,63.533337,1.1241634,1
3640,207.17609,57.48479,0.14397636,1
3641,209.99367,60.889225,0.5942827,1
3642,202.60011,58.97439,0.13520715,1
3643,205.24214,62.11931,0.5809044,1
3644,212.21986,62.975918,1.2177299,1
3645,214.99008,65.23726,1.2862854,1
3646,207.50757,64.31468,1.2500618,1
3647,209.8876,66.53608,0.9066344,1
3648,239.56233,55.722454,1.2087216,1
3649,243.35701,56.95463,0.60088676,1
3650,236.80597,57.84713,1.1657693,1
3651,241.46873,59.47195,0.82883024,1
3652,247.59538,58.318604,1.1920317,1
3653,252.90005,59.37605,0.6817354,1
3654,245.8333,60.593155,0.9870065,1
3655,250.82513,61.45917,0.45214427,1
3656,234.00275,59.939465,1.122113,1
3657,238.9989,61.412617,0.8602872,1
3658,231.16258,61.866726,1.3087118,1
3659,235.8713,63.615067,0.94492954,1
3660,243.70328,62.830814,1.1910067,1
3661,248.75333,63.755222,0.77111423,1
3662,241.13083,65.04526,1.1737909,1
3663,246.1764,66.261086,0.80882806,1
3664,257.42526,60.346035,0.91178364,1
3665,263.55606,60.712727,0.6104404,1
3666,255.87733,62.799282,0.8957826,1
3667,262.16245,63.391457,0.7016538,1
3668,267.8854,61.140705,0.48082286,1
3669,273.64417,61.433796,1.0706336,1
3670,267.0009,63.70737,0.5451003,1
3671,273.4019,64.10244,1.0395275,1
3672,253.7715,65.13524,1.1840345,1
3673,261.4588,65.80571,0.74246365,1
3674,251.91687,67.62511,1.1526098,1
3675,259.28055,68.22936,0.8584122,1
3676,266.1733,66.15455,0.5775946,1
3677,272.89578,66.64851,1.1588863,1
3678,264.8284,68.83785,0.7257422,1
3679,272.35977,69.363335,1.171865,1
3680,227.91525,63.733173,1.5375324,1
3681,232.69403,65.5992,0.81693286,1
3682,224.1079,65.557785,1.3558413,1
3683,228.4004,67.604126,1.2909067,1
3684,237.40396,67.317894,1.5402277,1
3685,242.92708,68.67074,0.99380267,1
3686,232.99803,69.26242,1.2426732,1
3687,238.69852,70.87227,0.96124625,1
3688,219.22661,67.32254,1.6927283,1
3689,223.29451,69.50358,1.2346866,1
3690,213.78046,68.91968,1.6787077,1
3691,216.93813,70.98287,1.9326528,1
3692,228.29907,71.1579,1.2520518,1
3693,234.5456,72.84711,0.90348315,1
3694,222.58939,73.01688,1.5929983,1
3695,228.22282,74.9259,1.224563,1
3696,249.16518,69.86885,1.1828257,1
3697,256.98062,70.78456,0.90611684,1
3698,245.81915,72.135765,1.2657034,1
3699,254.25128,73.457405,0.9905844,1
3700,263.0298,71.38996,0.7261112,1
3701,271.94556,71.85584,1.182315,1
3702,261.22455,74.16881,0.76884586,1
3703,271.41827,74.550766,1.4835649,1
3704,241.21948,74.4025,1.3362737,1
3705,250.87445,75.94932,1.1283967,1
3706,236.05293,76.69757,1.3312354,1
3707,243.92575,78.29425,1.11861,1
3708,258.89603,76.72236,0.6391483,1
3709,270.06226,77.25471,1.3344833,1
3710,254.64995,79.28414,0.913125,1
3711,269.43472,79.97696,1.6168869,1
3712,193.11974,48.40093,0.5136848,1
3713,194.26627,52.05218,0.3239106,1
3714,190.01402,49.613514,0.43438613,1
3715,191.05896,52.890003,0.43509635,1
3716,195.4263,54.520374,0.6984544,1
3717,196.75444,57.178223,0.49256667,1
3718,191.89685,55.802963,0.7679978,1
3719,192.99147,58.17392,0.5765782,1
3720,186.80106,50.271954,0.47020248,1
3721,187.18565,53.470364,0.43077472,1
3722,183.38167,51.10558,0.4313948,1
3723,183.19258,54.44304,0.49808684,1
3724,187.7107,56.47911,0.6517156,1
3725,188.3727,58.922413,0.64648926,1
3726,183.91254,56.97227,0.67054147,1
3727,183.17142,59.732887,0.63817424,1
3728,198.48286,60.00721,0.16532685,1
3729,200.50197,63.458942,0.6980482,1
3730,193.80698,61.025158,0.14518052,1
3731,194.91898,64.33749,0.5584862,1
3732,202.53757,65.368286,1.2432106,1
3733,204.38324,67.66171,1.3014052,1
3734,196.44139,66.38731,1.135595,1
3735,198.19232,68.68471,1.3155329,1
3736,188.77385,61.617268,0.15011865,1
3737,189.5231,65.11276,0.580185,1
3738,184.11424,62.027046,0.23618333,1
3739,183.37813,65.54182,0.52883506,1
3740,190.21443,67.04535,1.1076847,1
3741,190.89409,69.511894,1.2659199,1
3742,183.24745,67.58425,0.9814059,1
3743,182.8204,69.96417,1.2878863,1
3744,179.62845,51.66374,0.40717503,1
3745,178.80711,55.03556,0.3795185,1
3746,175.99915,52.44318,0.34638354,1
3747,175.5349,55.08839,0.34937462,1
3748,179.13231,57.671513,0.79608697,1
3749,178.05954,60.192726,0.5970372,1
3750,173.83856,57.69299,0.5690561,1
3751,173.07074,60.405113,0.82369184,1
3752,171.82164,52.685757,0.5859491,1
3753,170.78897,55.560207,0.468852,1
3754,167.08635,53.10692,0.4442403,1
3755,165.75568,55.70955,0.4206415,1
3756,168.9624,57.968895,0.5830629,1
3757,166.89964,60.41787,0.6865366,1
3758,163.30382,57.914562,0.62319,1
3759,161.82047,60.178185,0.761007,1
3760,178.38504,62.696125,0.1415409,1
3761,176.38521,65.83779,0.34345773,1
3762,170.71864,62.55894,0.18751611,1
3763,170.36545,65.73823,0.2983448,1
3764,176.45642,67.58108,0.9898809,1
3765,174.37714,69.94842,1.4462328,1
3766,168.8778,67.52119,0.93436813,1
3767,166.0504,69.5669,1.448143,1
3768,165.63351,62.29602,0.2305873,1
3769,163.16975,65.20502,0.3379504,1
3770,159.17503,61.636726,0.33356905,1
3771,156.10938,64.381294,0.23856036,1
3772,161.30283,66.86561,1.0690356,1
3773,157.7234,68.83357,1.3448908,1
3774,153.9521,66.1314,0.8609371,1
3775,150.00714,67.70756,1.0905825,1
3776,207.12984,70.38255,1.639524,1
3777,209.68602,72.37682,1.9199783,1
3778,199.57536,71.4265,1.7435108,1
3779,201.50572,73.60732,1.852622,1
3780,214.72221,74.71031,1.4979271,1
3781,218.82678,76.79927,1.0843016,1
3782,204.51736,76.2748,1.6135093,1
3783,208.31581,78.25431,1.2016815,1
3784,191.05623,72.25321,1.593792,1
3785,192.84805,74.330315,1.9677013,1
3786,181.93668,72.539925,1.573628,1
3787,182.33264,74.65287,1.9703045,1
3788,191.95456,77.041725,1.6457326,1
3789,193.54095,79.20627,0.8585056,1
3790,179.57968,77.31681,1.50697,1
3791,178.44911,79.43921,1.0568677,1
3792,227.4357,78.68932,1.563138,1
3793,236.03905,80.58099,1.2412828,1
3794,214.79485,80.54131,1.3111408,1
3795,221.83078,82.43566,1.0140955,1
3796,248.29504,81.859985,0.98856026,1
3797,266.7113,82.79383,1.5118908,1
3798,235.13222,84.25478,0.9706488,1
3799,260.3853,85.462296,1.4335536,1
3800,198.67924,81.64806,1.5301366,1
3801,201.9476,83.96437,1.0329397,1
3802,177.81323,81.936165,1.5769567,1
3803,175.28362,84.12147,1.0179,1
3804,209.12476,86.00962,1.1963161,1
3805,239.23123,88.05209,1.3934808,1
3806,164.54951,86.0046,1.0881737,1
3807,139.48157,88.21937,1.5627779,1
3808,172.02489,72.39613,1.4699702,1
3809,170.75598,74.49231,2.0772693,1
3810,163.07089,71.83465,1.3038557,1
3811,160.05745,73.80658,2.018365,1
3812,166.68753,76.90154,1.5065497,1
3813,164.254,78.9153,1.0816954,1
3814,155.73386,75.83195,1.3505635,1
3815,151.00505,77.58091,1.2988452,1
3816,154.48813,70.903046,1.3466725,1
3817,150.3515,72.49095,1.8609716,1
3818,146.99936,69.33814,1.2113793,1
3819,142.22246,70.838844,1.54377,1
3820,145.84003,74.350105,1.5570438,1
3821,139.75525,75.7675,1.3102485,1
3822,137.54651,72.29865,1.7965053,1
3823,131.81137,73.47452,1.5287217,1
3824,157.46713,81.03486,1.5760181,1
3825,148.74924,82.83751,1.2247046,1
3826,144.18738,79.56206,1.5648978,1
3827,135.43867,81.58179,0.3514905,1
3828,136.88203,84.42152,1.0251037,1
3829,111.40418,85.58224,1.4168667,1
3830,120.8552,82.367424,0.5231851,1
3831,105.05755,82.7438,1.1215831,1
3832,132.75923,77.13632,1.4538269,1
3833,121.98836,78.98716,0.15454364,1
3834,124.780426,74.55764,1.2863997,1
3835,116.33908,76.2836,0.010301055,1
3836,114.51429,79.28312,0.531945,1
3837,102.785675,79.66535,0.6994503,1
3838,110.0413,76.0871,0.42927894,1
3839,100.61482,76.49814,0.77997404,1
3840,279.45068,61.453564,0.9960628,1
3841,284.8554,61.298393,1.1242518,1
3842,279.5818,64.134705,1.2372043,1
3843,286.0056,64.10943,0.8848766,1
3844,289.86288,60.915936,1.344205,1
3845,293.86823,60.309742,0.76130396,1
3846,291.13428,63.465183,1.4190166,1
3847,295.7895,62.75708,1.0720876,1
3848,279.6842,66.61656,0.9966152,1
3849,286.88284,66.4493,0.9667658,1
3850,280.0445,69.25931,1.2359914,1
3851,287.4063,68.70185,0.91227144,1
3852,292.4003,66.029526,1.4617437,1
3853,297.1512,65.326866,0.89510477,1
3854,294.34787,68.650925,1.3628987,1
3855,299.83972,67.74183,0.90829706,1
3856,300.86172,59.291904,0.54750425,1
3857,304.50067,58.22105,1.0380479,1
3858,302.7416,61.615025,0.60829556,1
3859,306.96185,60.591534,0.94956285,1
3860,309.1746,57.186413,0.9860786,1
3861,313.1302,55.815407,1.051372,1
3862,311.64865,59.256527,1.2332445,1
3863,315.97028,57.841057,1.1359745,1
3864,304.80557,63.847485,0.6490276,1
3865,309.1253,62.875416,0.88379544,1
3866,307.02402,66.097244,0.9272807,1
3867,311.82886,65.10599,0.7892438,1
3868,314.71265,61.416523,1.2254372,1
3869,318.83508,60.008766,0.98098135,1
3870,316.51196,63.556686,1.1448588,1
3871,321.30417,61.991146,1.1418092,1
3872,280.82745,71.94235,1.3353188,1
3873,288.5139,71.21495,1.2807194,1
3874,281.3922,74.533554,1.3148632,1
3875,290.79562,74.001816,1.2455599,1
3876,296.2542,71.0808,1.5931423,1
3877,302.48788,70.162025,1.2533771,1
3878,299.2565,73.51791,1.6906024,1
3879,306.40436,72.54296,1.333127,1
3880,282.08817,77.30266,1.5168171,1
3881,293.46674,76.7749,1.6267982,1
3882,283.05878,79.99394,1.3382692,1
3883,296.97086,79.39838,1.5728915,1
3884,303.05847,76.000305,2.060882,1
3885,311.1632,74.83963,1.3596873,1
3886,308.61557,78.41054,1.8967078,1
3887,317.17047,76.84539,1.7529099,1
3888,310.9068,68.62663,0.7937373,1
3889,315.5702,67.191315,1.0807986,1
